DOCID	DATESQL	DOC_NBR	cleanBody
965961	19760601000000	1976UDORN04328	
965962	19760601000000	1976PANAMA03849	
965963	19760601000000	1976UDORN04332	
965964	19760601000000	1976ZURICH00275	
965965	19760601000000	1976UDORN04322	
965966	19760601000000	1976BAGHDA00729	
965967	19760601000000	1976GENEVA04211	
965968	19760601000000	1976MBABAN00916	
965969	19760601000000	1976NICOSI01482	
965970	19760601000000	1976QUITO03872	
965971	19760601000000	1976MUNICH01242	
965972	19760601000000	1976MILAN01306	
965973	19760601000000	1976LIMA04969	
965974	19760601000000	1976HELSIN01152	
965975	19760601000000	1976RANGOO01868	
965976	19760601000000	1976KABUL04138	
965977	19760601000000	1976LAGOS06260	
965978	19760601000000	1976KUALA03103	
965979	19760601000000	1976KABUL04144	
965980	19760601000000	1976STATE134546	
965981	19760601000000	1976STATE134385	
965982	19760601000000	1976STATE134439	
965983	19760601000000	1976STATE134516	
965984	19760601000000	1976STATE134497	
965985	19760601000000	1976STATE134375	
965986	19760601000000	1976ROME08819	
965987	19760601000000	1976ROME08850	
965988	19760601000000	1976SANTIA05176	
965989	19760601000000	1976STATE134301	
965990	19760601000000	1976SOFIA01179	
965991	19760601000000	1976SANTIA05220	
965992	19760601000000	1976SANTIA05092	
965993	19760601000000	1976STATE134351	
965994	19760601000000	1976DAMASC03414	
965995	19760601000000	1976CURACA00295	
965996	19760601000000	1976MEXICO07031	
965997	19760601000000	1976MANILA07619	
965998	19760601000000	1976LENING00849	
965999	19760601000000	1976LENING00844	
966000	19760601000000	1976FRANKF04107	
966001	19760601000000	1976STATE134511	
966002	19760601000000	1976STATE134529	
966003	19760601000000	1976STATE134528	
966004	19760601000000	1976STATE134388	
966005	19760601000000	1976MOGADI00878	
966006	19760601000000	1976MUSCAT00664	
966007	19760601000000	1976MONROV03728	
966008	19760601000000	1976MANILA07577	
966009	19760601000000	1976RANGOO01865	
966010	19760601000000	1976KUALA03107	
966011	19760601000000	1976STATE134530	
966012	19760601000000	1976STATE134531	
966013	19760601000000	1976STATE134533	
966014	19760601000000	1976STATE134532	
966015	19760601000000	1976BAGHDA00727	
966016	19760601000000	1976MANAGU02535	
966017	19760601000000	1976CURACA00296	
966018	19760601000000	1976DAMASC03410	
966019	19760601000000	1976GENEVA04209	
966020	19760601000000	1976USBERL01371	
966021	19760601000000	1976BANGKO15626	
966022	19760601000000	1976TOKYO08101	
966023	19760601000000	1976MANAGU02556	
966024	19760601000000	1976MONTER00486	
966025	19760601000000	1976MADRID04230	
966026	19760601000000	1976KINGST02208	
966027	19760601000000	1976LIMA04965	
966028	19760601000000	1976RABAT02951	
966029	19760601000000	1976STATE134796	
966030	19760601000000	1976STATE134601	
966031	19760601000000	1976OECDP15971	
966032	19760601000000	1976OECDP15888	
966033	19760601000000	1976TELAV03758	
966034	19760601000000	1976TELAV03765	
966035	19760601000000	1976THEHA02963	
966036	19760601000000	1976TELAV03764	
966037	19760601000000	1976TELAV03750	
966038	19760601000000	1976SANJO02744	
966039	19760601000000	1976TELAV03728	
966040	19760601000000	1976TELAV03727	
966041	19760601000000	1976SANSA02497	
966042	19760601000000	1976SANJO02733	
966043	19760601000000	1976THEHA02980	
966044	19760601000000	1976HONGK06271	
966045	19760601000000	1976IAEAV04555	
966046	19760601000000	1976LAPAZ04246	
966047	19760601000000	1976LAPAZ04225	
966048	19760601000000	1976HONGK06308	
966049	19760601000000	1976HONGK06269	
966050	19760601000000	1976MTNGE01565	
966051	19760601000000	1976ABUDH01462	
966052	19760601000000	1976ECBRU05393	
966053	19760601000000	1976ECBRU05405	
966054	19760601000000	1976ECBRU05394	
966055	19760601000000	1976DARES02028	
966056	19760601000000	1976HONGK06254	
966057	19760601000000	1976OECDP15876	
966058	19760601000000	1976NEWDE08038	
966059	19760601000000	1976NEWDE08049	
966060	19760601000000	1976OECDP15875	
966061	19760601000000	1976MTNGE04195	
966062	19760601000000	1976NEWDE08016	
966063	19760601000000	1976NEWDE08002	
966064	19760601000000	1976NEWDE07994	
966065	19760601000000	1976MTNGE04216	
966066	19760601000000	1976NEWDE08027	
966067	19760601000000	1976CANBER03939	
966068	19760601000000	1976STATE134756	
966069	19760601000000	1976STATE134914	
966070	19760601000000	1976TAIPEI03547	
966071	19760601000000	1976STATE134915	
966072	19760601000000	1976STATE134875	
966073	19760601000000	1976STATE134448	
966074	19760601000000	1976KABUL04137	
966075	19760601000000	1976KINGST02215	
966076	19760601000000	1976LAGOS06239	
966077	19760601000000	1976ISTANB01968	
966078	19760601000000	1976ISLAMA05562	
966079	19760601000000	1976GENEVA04197	
966080	19760601000000	1976BERN02404	
966081	19760601000000	1976BUCHAR03078	
966082	19760601000000	1976COTONO00924	
966083	19760601000000	1976DAKAR03422	
966084	19760601000000	1976CANBER03930	
966085	19760601000000	1976BRUSSE05407	
966086	19760601000000	1976BANGKO15633	
966087	19760601000000	1976GUADAL00948	
966088	19760601000000	1976THEHA02982	
966089	19760601000000	1976USUNN02334	
966090	19760601000000	1976ATHENS05402	
966091	19760601000000	1976USUNN02344	
966092	19760601000000	1976ALGIER01392	
966093	19760601000000	1976USUNN02340	
966094	19760601000000	1976USUNN02332	
966095	19760601000000	1976BANGKO15631	
966096	19760601000000	1976STATE134408	
966097	19760601000000	1976PARIS15922	
966098	19760601000000	1976NICOSI01499	
966099	19760601000000	1976STATE134486	
966100	19760601000000	1976STATE134574	
966101	19760601000000	1976STATE134519	
966102	19760601000000	1976ROME08864	
966103	19760601000000	1976OSLO02757	
966104	19760601000000	1976NATOB03064	
966105	19760601000000	1976KHARTO01577	
966106	19760601000000	1976HELSIN01161	
966107	19760601000000	1976LAGOS06240	
966108	19760601000000	1976LONDON08433	
966109	19760601000000	1976NATOB03057	
966110	19760601000000	1976NATOB03053	
966111	19760601000000	1976LAGOS06241	
966112	19760601000000	1976LAGOS06218	
966113	19760601000000	1976NATOB03063	
966114	19760601000000	1976STATE134648	
966115	19760601000000	1976BONN09209	
966116	19760601000000	1976CARACA06086	
966117	19760601000000	1976BUDAPE01789	
966118	19760601000000	1976COLOMB01932	
966119	19760601000000	1976CALI00216	
966120	19760601000000	1976BUDAPE01783	
966121	19760601000000	1976BOMBAY01401	
966122	19760601000000	1976COPENH01795	
966123	19760601000000	1976ALGIER01396	
966124	19760601000000	1976BANGKO15522	
966125	19760601000000	1976BANGKO15524	
966126	19760601000000	1976BERN02411	
966127	19760601000000	1976BANGKO19074	
966128	19760601000000	1976BANGKO15523	
966129	19760601000000	1976BANGKO15521	
966130	19760601000000	1976BOGOTA05332	
966131	19760601000000	1976LAGOS06208	
966132	19760601000000	1976LOME01142	
966133	19760601000000	1976MEXICO07024	
966134	19760601000000	1976MONTER00488	
966135	19760601000000	1976MANAMA00675	
966136	19760601000000	1976LIMA04998	
966137	19760601000000	1976ISTANB01972	
966138	19760601000000	1976DOHA00619	
966139	19760601000000	1976DAMASC04216	
966140	19760601000000	1976DUBLIN01070	
966141	19760601000000	1976FRANKF04119	
966142	19760601000000	1976GUATEM04016	
966143	19760601000000	1976GENEVA04198	
966144	19760601000000	1976FRANKF04118	
966145	19760601000000	1976DOHA00626	
966146	19760601000000	1976ISTANB01971	
966147	19760601000000	1976MONTER00494	
966148	19760601000000	1976STATE134443	
966149	19760601000000	1976STATE134512	
966150	19760601000000	1976STATE134510	
966151	19760601000000	1976STATE134406	
966152	19760601000000	1976ROME08900	
966153	19760601000000	1976SANTO02541	
966154	19760601000000	1976STATE134382	
966155	19760601000000	1976WELLIN02008	
966156	19760601000000	1976VIENNA04518	
966157	19760601000000	1976VIENNA04544	
966158	19760601000000	1976VIENNA04523	
966159	19760601000000	1976TEHRAN05563	
966160	19760601000000	1976STATE134820	
966161	19760601000000	1976ROME08818	
966162	19760601000000	1976PRAGUE01545	
966163	19760601000000	1976STATE134666	
966164	19760601000000	1976SANTIA05192	
966165	19760601000000	1976AMMAN02908	
966166	19760601000000	1976TOKYO08077	
966167	19760601000000	1976LISBON03662	
966168	19760601000000	1976MADRAS00967	
966169	19760601000000	1976MEDELL00115	
966170	19760601000000	1976MADRID04229	
966171	19760601000000	1976LONDON08440	
966172	19760601000000	1976KINSHA04668	
966173	19760601000000	1976STATE134598	
966174	19760601000000	1976TEHRAN05571	
966175	19760601000000	1976STATE134568	
966176	19760601000000	1976YAOUND02376	
966177	19760601000000	1976WELLIN02001	
966178	19760601000000	1976STATE134288	
966179	19760601000000	1976BANGKO15548	
966180	19760601000000	1976UDORN04316	
966181	19760601000000	1976BANGKO15560	
966182	19760601000000	1976KABUL04145	
966183	19760601000000	1976ROME08904	
966184	19760601000000	1976KHARTO01585	
966185	19760601000000	1976BANGKO15559	
966186	19760601000000	1976MOSCOW08655	
966187	19760601000000	1976MONTEV01949	
966188	19760601000000	1976STATE134852	
966189	19760601000000	1976TEGUCI02662	
966190	19760601000000	1976TEGUCI03211	
966191	19760601000000	1976TEHRAN05524	
966192	19760601000000	1976TEGUCI02679	
966193	19760601000000	1976STATE134913	
966194	19760601000000	1976STATE134851	
966195	19760601000000	1976TOKYO08061	
966196	19760601000000	1976MUSCAT00663	
966197	19760601000000	1976SINGAP02072	
966198	19760601000000	1976STATE134302	
966199	19760601000000	1976STATE134376	
966200	19760601000000	1976STATE134374	
966201	19760601000000	1976SINGAP02702	
966202	19760601000000	1976STATE134378	
966203	19760601000000	1976SEOUL04057	
966204	19760601000000	1976BUKAVU00015	
966205	19760601000000	1976BRISBA00157	
966206	19760601000000	1976IBADAN00380	
966207	19760601000000	1976HERMOS00163	
966208	19760601000000	1976BUJUMB00474	
966209	19760601000000	1976BOGOTA05326	
966210	19760601000000	1976USBERL01154	
966211	19760601000000	1976USBERL01153	
966212	19760601000000	1976USBERL01156	
966213	19760601000000	1976USBERL01374	
966214	19760601000000	1976VIENNA04542	
966215	19760601000000	1976VIENNA04539	
966216	19760601000000	1976USBERL01157	
966217	19760601000000	1976USBERL01155	
966218	19760601000000	1976WARSAW03751	
966219	19760601000000	1976JIDDA03873	
966220	19760601000000	1976KABUL04148	
966221	19760601000000	1976CURACA00292	
966222	19760601000000	1976DAMASC03424	
966223	19760601000000	1976CURACA00291	
966224	19760601000000	1976LIMA04979	
966225	19760601000000	1976MEXICO07012	
966226	19760601000000	1976PARAMA00464	
966227	19760601000000	1976STATE134333	
966228	19760601000000	1976STATE134467	
966229	19760601000000	1976STATE134473	
966230	19760601000000	1976BANGUI00972	
966231	19760601000000	1976BERN02406	
966232	19760601000000	1976BANGKO15525	
966233	19760601000000	1976STATE134334	
966234	19760601000000	1976STATE134867	
966235	19760601000000	1976STATE134870	
966236	19760601000000	1976STATE134869	
966237	19760601000000	1976ABIDJA05017	
966238	19760601000000	1976LONDON08413	
966239	19760601000000	1976LUSAKA01409	
966240	19760601000000	1976LIMA04977	
966241	19760601000000	1976ISLAMA06122	
966242	19760601000000	1976JIDDA03874	
966243	19760601000000	1976JIDDA03915	
966244	19760601000000	1976ISTANB01969	
966245	19760601000000	1976HELSIN01159	
966246	19760601000000	1976OTTAWA02186	
966247	19760601000000	1976RABAT02943	
966248	19760601000000	1976PANAMA03841	
966249	19760601000000	1976MANAGU02563	
966250	19760601000000	1976MOSCOW08660	
966251	19760601000000	1976NOUAKC01313	
966252	19760601000000	1976NAIROB05619	
966253	19760630000000	1976SINGAP03213	
966254	19760630000000	1976SINGAP03203	
966255	19760630000000	1976KUALA03732	
966256	19760630000000	1976KUALA03708	
966257	19760630000000	1976KUALA03707	
966258	19760630000000	1976JIDDA04618	
966259	19760629000000	1976MANILA09321	
966260	19760629000000	1976KUALA03703	
966261	19760629000000	1976KUALA03695	
966262	19760629000000	1976KUALA03687	
966263	19760628000000	1976TELAV04443	
966264	19760628000000	1976STATE160286	
966265	19760628000000	1976MANILA09200	
966266	19760628000000	1976KUALA03680	
966267	19760625000000	1976SINGAP03125	
966268	19760625000000	1976KUALA03637	
966269	19760625000000	1976KUALA03636	
966270	19760625000000	1976KUALA03631	
966271	19760625000000	1976KUALA03622	
966272	19760624000000	1976KUALA03613	
966273	19760624000000	1976KUALA03574	
966274	19760622000000	1976KUALA03547	
966275	19760621000000	1976KUALA03533	
966276	19760621000000	1976KUALA03532	
966277	19760619000000	1976STATE152140	
966278	19760618000000	1976KUALA03489	
966279	19760618000000	1976KUALA03488	
966280	19760618000000	1976KUALA03487	
966281	19760617000000	1976STATE150175	
966282	19760617000000	1976STATE150155	
966283	19760617000000	1976STATE149629	
966284	19760616000000	1976KUALA03428	
966285	19760616000000	1976KUALA03424	
966286	19760616000000	1976KUALA03421	
966287	19760616000000	1976BANGKO17533	
966288	19760615000000	1976STATE147326	
966289	19760615000000	1976KUALA03408	
966290	19760615000000	1976KUALA03404	
966291	19760615000000	1976KUALA03392	
966292	19760614000000	1976KUALA03391	
966293	19760613000000	1976STATE145452	
966294	19760613000000	1976STATE144553	
966295	19760613000000	1976STATE144368	
966296	19760612000000	1976STATE143876	
966297	19760611000000	1976KUALA03360	
966298	19760611000000	1976KUALA03355	
966299	19760611000000	1976KUALA03337	
966300	19760610000000	1976STATE141770	
966301	19760610000000	1976KUALA03331	
966302	19760610000000	1976KUALA03315	
966303	19760609000000	1976STATE141408	
966304	19760609000000	1976STATE141010	
966305	19760608000000	1976STATE138536	
966306	19760608000000	1976MANILA08054	
966307	19760607000000	1976KUALA03239	
966308	19760607000000	1976KUALA03238	
966309	19760607000000	1976KUALA03234	
966310	19760607000000	1976KUALA03223	
966311	19760604000000	1976STATE137917	
966312	19760604000000	1976KUALA03195	
966313	19760604000000	1976KUALA03194	
966314	19760604000000	1976KUALA03187	
966315	19760604000000	1976KUALA03169	
966316	19760603000000	1976STATE136371	
966317	19760603000000	1976KUALA03165	
966318	19760603000000	1976KUALA03151	
966319	19760602000000	1976STATE135622	
966320	19760601000000	1976MOSCOW08653	
966321	19760601000000	1976MBABAN00917	
966322	19760601000000	1976TEHRAN05544	
966323	19760601000000	1976STATE134401	
966324	19760601000000	1976DHAHRA00705	
966325	19760601000000	1976DUBLIN01065	
966326	19760601000000	1976DUBLIN01066	
966327	19760601000000	1976DACCA02800	
966328	19760601000000	1976COLOMB01926	
966329	19760601000000	1976CASABL00593	
966330	19760601000000	1976BAGHDA00726	
966331	19760601000000	1976COLOMB01925	
966332	19760601000000	1976CASABL00592	
966333	19760601000000	1976ADDIS06571	
966334	19760605000000	1976JIDDA03987	
966335	19760605000000	1976SANA01905	
966336	19760605000000	1976STATE139016	
966337	19760601000000	1976KUALA03134	
966338	19760601000000	1976KUALA03101	
966339	19760605000000	1976STATE113186	1.  SCOTT LILLY, GENERAL COUNSEL OF NEW YORK POWER AUTHOR- ITY (NYPA), AND JOHN DAVISON, ASSOCIATE GENERAL COUNSEL, CALLED ON VINE MAY 6.  PURPOSE WAS TO FILL DEPARTMENT IN ON PROPOSED POWER AGREEMENT BETWEEN NYPA AND HYDRO QUEBEC (HQ) BEFORE NEB HEARINGS ON CONTRACT BEGIN JUNE 1.\n2.  LILLY OUTLINED CONTRACT TERMS NOTING IT IS TWO-WAY PEAK PERIOD ARRANGEMENT FOR HQ TO SUPPLY FIRM AMOUNT OF 800 MW OF POWER TO NYPA OVER 7-MONTH SUMMER PERIOD AND FOR NYPA TO RETURN POWER OVER WINTER MONTHS IN AMOUNTS STILL UNSPECI- FIED.  HQ HAS POTENTIAL TO SUPPLY UP TO 1,500 MW AND NYPA TO RETURN UP TO 800 MW.  CONTRACT PROVIDES FOR REVIEW AT END OF 5-YEAR PERIOD TO ENSURE THAT EXPECTATIONS RE COST AND AVAILABILITY HAVE BEEN REALIZED AND TO ALLOW REVISION IF POWER FLOW IN EACH DIRECTION IS NOT THEN MUTUALLY SATIS- UNCLASSIFIED FACTORY.  FULL PERIOD OF CONTRACT IS 20 YEARS.\n3.  NYPA SAID CONTRACT TOOK ADVANTAGE OF SURPLUS POWER OF EACH PARTY AT TIME OF PEAK NEED OF OTHER, AND PROVIDED FAVORABLE PRICE FOR EACH--EQUIVALENT PRICE IN NEW YORK CITY WAS HIGHER THAN QUEBEC COULD GET INTERNALLY AND COST TO\n4.  LILLY INDICATED ONLY REAL IMPEDIMENT TO AGREEMENT WHICH BOTH NYPA AND HQ WERE STRONGLY BEHIND, CAME FROM ONTARIO PROVINCE AND ONTARIO HYDRO.  ONTARIO ENTITIES HAD TAKEN POSITION THEY MUST OPPOSE CONTRACT UNLESS GIVEN ASSURANCES THAT QUEBEC POWER OR EQUIVALENT COULD BE MADE AVAILABLE TO ONTARIO IN CASE IT HAD ENERGY SHORTFALL. ONTARIO CONCERNED PRIMARILY ABOUT COAL EXPORTS FROM U.S. FOR THERMAL GENERATION.  NYPA HAD CONCLUDED THAT NEB POLICIES FAVORING CANADA AND LIMITING ENERGY EXPORTS TO SURPLUSES MADE AGREEMENT WITH ONTARIO ESSENTIAL AND HAD BEEN NEGOTIATING OVER LONG PERIOD.  ARRANGEMENTS HAD BEEN NEARLY COMPLETED FOR RETURN OF POWER TO ONTARIO IN SUCCEEDING YEAR WHENEVER ENERGY AVAILABILITY IN PREVIOUS YEAR HAD FALLEN SHORT UNDER PRESCRIBED CONDITIONS AND IN AGREED AMOUNTS.  HOWEVER, NEB REPORT OF MARCH 1976 WHICH PROVIDED BETTER PROTECTION IN ARRANGEMENT AFFECTING MANITOBA CONTRACT HAD CAUSED ONTARIO TO BACK OFF DEAL. ONTARIO PROVINCE AND POWER COMPANY BOTH PLAN TO INTERVENE IN NEB HEARINGS.  NYPA IS CONCERNED THIS MAY CAUSE NEB TO SUBSTANTIALLY ALTER TERMS OF ITS CONTRACT.\n5.  LILLY SAID NYPA WANTED DEPARTMENT TO BE AWARE OF THE SITUATION IN ADVANCE OF NEB HEARINGS IN CASE SUBJECT CAME TO USG ATTENTION.  NYPA IS MOST ANXIOUS TO COMPLETE THE CONTRACT AS NEGOTIATED.  MAJOR MATERIAL PURCHASES HAD BEEN MADE FOR TRANSMISSION FACILITIES AND CONTRACT TERMS MEANT ANNUAL SAVINGS TO N.Y. CITY CONSUMER OF AROUND 60 MILLION DOLLARS OVER ALTERNATIVES.  HQ HAD SUGGESTED THAT UNCLASSIFIED U.S. AMBASSADOR IN OTTAWA MIGHT ASSIST BY SAYING A WORD TO RIGHT PEOPLE IN CANADA, BUT LILLY SAID NYPA HAD NO OPINION AS TO WHETHER SUCH A MOVE WOULD BE HELPFUL.\n6.  VINE EXPLAINED THAT IN HIS VIEW DIRECT EFFORT BY AMBASSADOR FOR USG TO INFLUENCE DECISION WOULD BE VIEWED BY CANADIANS AS IMPROPER INTERVENTION IN REGULATORY PRO- CESS AND MOST LIKELY WOULD BE STRONGLY COUNTER-PRODUCTIVE. WE APPRECIATED BEING INFORMED OF SITUATION SINCE THIS WOULD BE USEFUL SHOULD SUBJECT COME UP IN DISCUSSIONS WITH GOC OR SHOULD OTHER APPROPRIATE OCCASION ARISE FOR US TO MAKE SUPPORTIVE GESTURE.\n7.  COPIES OF NYPA CONTRACTS WITH HQ BEING POUCHED EMBASSY FOR BUCHANAN.  KISSINGER\n
